gene,baseMean,log2FC_MLE,log2FC_apeglm,lfcSE_apeglm,statistic_zero_null,pvalue_zero_null,padj_zero_null,pvalue_threshold_test,padj_threshold_test,FSOS_svalue,DE_primary_threshold_test,DE_zero_null_plus_effect_filter,DE_primary,leading_signal,genotype,timing,Athal.common.NAme,TAIR10,Athaliana_TAIR10_homolog,homology
Vitvi09g04422,77.9156856057649,1.25636443418858,1.0051602955683,0.445495312024691,2.95673565178638,0.0031091454812516,0.0209682201139108,0.273144774573119,1.0,0.137827552119025,False,True,True,False,Rpv12+1,24,RKF1,NP_850955.5,NP_850955.5 receptor-like kiNAse in flowers 1 [Arabidopsis thaliana],36.14
Vitvi10g00969,34.388291491155,1.555721984925,1.195704942432,0.597958421774143,2.88548333268809,0.0039081315478146,0.0212681088606059,0.151335215071079,1.0,0.124555262186553,False,True,True,False,Rpv12+1,0,WAK2,NP_173549.1,NP_173549.1 wall-associated kiNAse 2 [Arabidopsis thaliana],39.351
Vitvi09g04565,3454.89992091396,2.07044427557625,1.52943934021016,0.820586579880859,2.88530069100967,0.0039103997585956,0.0212757527501686,0.0678937442519296,0.726083731324964,0.080326328490396,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],34.358
Vitvi06g01602,4.30604506455747,3.91377299200415,2.6078679919738,1.88853029466134,2.88004915847354,0.0039761316955943,0.0215714557261972,0.0161591211163681,0.29894374065281,0.0598831663779239,False,True,True,False,Rpv12+1,0,,NP_187974.1,NP_187974.1 Disease resistance-responsive (dirigent-like protein) family protein [Arabidopsis thaliana],52.062
Vitvi19g00411,92.2258906211967,1.39857229116331,1.09030059279715,0.528929654174833,2.87551907247373,0.0040336377576222,0.0218018209295265,0.206256670411212,1.0,0.15290725988465,False,True,True,False,Rpv12+1,0,,NP_194449.1,NP_194449.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],43.522
Vitvi09g04162,26.5236401781922,1.5261851845423,1.19052192228856,0.570667152951661,2.87045259712693,0.0040988464813418,0.022076777856217,0.161173547791943,1.0,0.123995600062945,False,True,True,False,Rpv12+1,0,RPS5,NP_001323155.1,NP_001323155.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],36.856
Vitvi11g00398,3222.15838724598,3.05076218822525,1.79327038563847,1.74311982962835,2.86890643361651,0.0041189362586618,0.0221414169034244,0.0269651461204231,0.420119867399731,0.105125907462795,False,True,True,False,Rpv12+1,0,ABCG32,NP_180259.1,NP_180259.1 pleiotropic drug resistance 4 [Arabidopsis thaliana],77.551
Vitvi19g00094,1099.30933990326,1.57878681438195,1.25228646590138,0.557044242501664,3.08814087836844,0.0020141296520677,0.0221710467038057,0.128792342274878,1.0,0.0865067191955035,False,True,True,False,Rpv12+1,6,,NP_001321447.1,NP_001321447.1 pathogenesis-related family protein [Arabidopsis thaliana],74.074
Vitvi07g02734,143.301505845877,1.44225063074268,1.10623089246541,0.561207060276806,2.86388654710785,0.0041847786850683,0.0224219677436592,0.189923645583368,1.0,0.147857127519033,False,True,True,False,Rpv12+1,0,,NP_193688.1,NP_193688.1 disease resistance protein (TIR-NBS-LRR class) family [Arabidopsis thaliana],31.839
Vitvi17g01511,914.846980570466,1.49276358732988,1.13296880427131,0.589424814413587,2.86090712879962,0.004224307774448,0.0225993585952884,0.172486107343877,1.0,0.141077924446624,False,True,True,False,Rpv12+1,0,PDCB3,NP_564059.1,NP_564059.1 plasmodesmata callose-binding protein 3 [Arabidopsis thaliana],52.764
Vitvi14g01922,45.2926204370103,2.76793098959341,1.9946937017789,1.2994832001885,2.85963036622195,0.0042413504989617,0.0226560951631442,0.0339369590701696,0.484055023073373,0.0680386965724913,False,True,True,False,Rpv12+1,0,ATHB13,NP_177136.1,NP_177136.1 Homeobox-leucine zipper protein family [Arabidopsis thaliana],50.498
Vitvi17g00332,99.3009850161993,1.65360634348433,1.27704685042029,0.600928680460847,3.06950987849897,0.0021441031481785,0.023220406132137,0.112516017462225,1.0,0.0857501157874,False,True,True,False,Rpv12+1,6,,NP_177530.1,NP_177530.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],44.295
Vitvi05g00484,331.031353068058,1.26851304403912,1.00862902001427,0.473880593150418,2.84391706324194,0.0044562645789994,0.0234890784779811,0.273591456209897,1.0,0.181515496885046,False,True,True,False,Rpv12+1,0,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],42.689
Vitvi13g02552,116.535236015117,1.93736039923393,1.43892569103542,0.741779852386298,3.0630151331451,0.0021911897858194,0.023582166967903,0.069173162169067,1.0,0.0704627559528235,False,True,True,False,Rpv12+1,6,RLK1,NP_001318851.1,NP_001318851.1 receptor-like protein kiNAse 1 [Arabidopsis thaliana],42.821
Vitvi09g04475,716.435135480437,2.0568413376598,1.50187231637009,0.826845513652458,2.83782904377219,0.0045421503192484,0.0238288788894813,0.0724151765033828,0.751411583558902,0.0856851835061199,False,True,True,False,Rpv12+1,0,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],36.893
Vitvi01g04015,11.5169402494931,-4.26230631321635,-3.16589733412171,2.0508181745854,-2.89700040931088,0.0037674926385617,0.0244638768169763,0.0134745636980308,0.251233864416812,0.0296785758279506,False,True,True,False,Rpv12+1,24,,NP_175437.1,NP_175437.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],26.667
Vitvi00g04563,145.433354398628,-2.67261147808415,-1.84302366528748,1.17286969659457,-2.8925820096755,0.003820894169407,0.0247519192104949,0.0351616625609495,0.513575797868564,0.0525619448553423,False,True,True,False,Rpv12+1,24,BG1,NP_191286.1,"NP_191286.1 beta-1,3-glucaNAse 1 [Arabidopsis thaliana]",60.44
Vitvi00g04032,28.6768396399825,1.71992811457018,1.27243913686625,0.685102501357653,2.81075767134619,0.0049424995578488,0.0253885360940709,0.11969638320445,0.991493884814824,0.114016042542979,False,True,True,False,Rpv12+1,0,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],33.038
Vitvi13g04788,2.8576151257139,5.00742218290629,3.30299884424791,3.34185289252326,2.88061077798632,0.0039690544628399,0.0254971731657993,0.0108479482918,0.21368334289548,0.0546254941437081,False,True,True,False,Rpv12+1,24,,NP_188064.1,NP_188064.1 LRR and NB-ARC domains-containing disease resistance protein [Arabidopsis thaliana],30.328
Vitvi13g01913,1935.37542645646,3.36119681516381,1.16410749373559,3.64872231975422,2.80755762763631,0.0049918747436331,0.0255888111078121,0.0244240739775146,0.394875989603093,0.176334889096824,False,True,True,False,Rpv12+1,0,LTP3,NP_568905.1,NP_568905.1 lipid transfer protein 3 [Arabidopsis thaliana],36.842
Vitvi12g04500,47.6440979276003,-1.69845822880399,-1.29867148271513,0.617950572641813,-3.02648581595098,0.0024741442869681,0.0256878775818654,0.106643114605646,1.0,0.0827474583129495,False,True,True,False,Rpv12+1,6,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],42.803
Vitvi16g04263,23.4283528383684,-1.64519679180981,-1.25762333117548,0.613203582241511,-2.86425619397226,0.0041798979081589,0.0266087764510086,0.130662356956884,1.0,0.0833397409186607,False,True,True,False,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],46.043
Vitvi18g04449,27.7525940726505,1.26978117635186,1.01141012278981,0.459551414096581,2.86172159309168,0.0042134684627589,0.0267947880868685,0.271590847652718,1.0,0.135235319697143,False,True,True,False,Rpv12+1,24,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],39.873
Vitvi05g02251,196.152411697201,-1.77105933679922,-1.30312138029859,0.704437523382876,-2.86151230487109,0.0042162513674272,0.0268055661130163,0.10642165312717,1.0,0.0826102983758665,False,True,True,False,Rpv12+1,24,EP3,NP_191010.1,NP_191010.1 homolog of carrot EP3-3 chitiNAse [Arabidopsis thaliana],69.03
Vitvi14g00043,25.0381118022103,-1.52972342024812,-1.1723698395276,0.58191994174826,-2.77230960675089,0.0055660069211526,0.0276906596343933,0.168526123911399,1.0,0.128968112844682,False,True,True,False,Rpv12+1,0,ABCG37,NP_190916.1,NP_190916.1 pleiotropic drug resistance 9 [Arabidopsis thaliana],68.522
Vitvi10g01406,91.2586803075973,1.34648613484175,1.0318429492377,0.525146733960534,2.77110622768416,0.0055866197868425,0.0277595734305473,0.237899375219171,1.0,0.173270237660667,False,True,True,False,Rpv12+1,0,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],39.898
Vitvi11g00486,247.766374285244,-2.12140183812027,-1.49466758547986,0.881281116074805,-2.84547419745496,0.0044345352021455,0.0279322693219254,0.0662847062523072,0.807598192788041,0.0668405242166944,False,True,True,False,Rpv12+1,24,,NP_001154404.1,NP_001154404.1 copper ion binding / electron carrier protein [Arabidopsis thaliana],33.628
Vitvi09g04377,10.2727152787988,2.25958792328334,1.55392815175328,0.946398492119485,2.98628692475008,0.0028238755234163,0.0280978525791809,0.0479965430504607,0.907494607941459,0.0718724496069248,False,True,True,False,Rpv12+1,6,,NP_201107.2,NP_201107.2 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],47.253
Vitvi04g00236,5.04097872726351,5.37619046222428,2.99220956890947,6.54364599155005,2.76168635751144,0.0057503689241671,0.0283218890075534,0.0128157677531684,0.259078569285263,0.127932089746092,False,True,True,False,Rpv12+1,0,NAC038,NP_850054.1,NP_850054.1 NAC domain containing protein 38 [Arabidopsis thaliana],54.203
Vitvi18g04758,4937.48452969436,2.26244120021802,1.25826517669191,1.18550552203436,2.75995212537175,0.0057809832498472,0.0284499207637308,0.0618083087906616,0.69103809481928,0.142509625540346,False,True,True,False,Rpv12+1,0,,NP_564971.2,NP_564971.2 disease resistance protein (TIR-NBS-LRR class) [Arabidopsis thaliana],41.362
Vitvi09g01951,56.8604637561174,-2.66669761508956,-1.78573064636606,1.20717605659351,-2.82958329681871,0.0046608665534375,0.0290314863261207,0.0385385044984697,0.54581956641877,0.0576943451960303,False,True,True,False,Rpv12+1,24,,NP_189066.1,NP_189066.1 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],38.397
Vitvi12g02678,53.5435938415322,-4.06775539988717,-2.81818107462314,2.69773050666173,-2.82755931906042,0.0046904324650096,0.029194920214244,0.0166987917297329,0.292973637061089,0.0559892430853037,False,True,True,False,Rpv12+1,24,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],37.284
Vitvi03g04246,977.869170402293,3.00851426639613,2.05655080358258,1.40917526914969,2.74371378232372,0.0060748478547223,0.0294896456648157,0.0336240101982971,0.480902396269685,0.0695913211713418,False,True,True,False,Rpv12+1,0,PRB1,NP_179064.1,NP_179064.1 basic pathogenesis-related protein 1 [Arabidopsis thaliana],64.744
Vitvi14g01487,186.685430176745,1.50568021119043,1.10017422588759,0.604680147072168,2.81122989787859,0.0049352508407965,0.0303573709692932,0.172548734839815,1.0,0.112244218725148,False,True,True,False,Rpv12+1,24,BBX12,NP_850211.1,NP_850211.1 B-box type zinc finger protein with CCT domain-containing protein [Arabidopsis thaliana],41.505
Vitvi10g01771,1038.40039257976,1.58410324514674,1.14044569155469,0.67086954299244,2.72942671091104,0.0063444549742926,0.0304444863160643,0.157111972738137,1.0,0.144420627976657,False,True,True,False,Rpv12+1,0,,NP_174162.1,NP_174162.1 GATA zinc finger protein [Arabidopsis thaliana],47.436
Vitvi08g01470,13.0365188687912,2.82758326871429,1.82383087455737,1.31102080126164,2.72650860676734,0.0064008283270292,0.0306136297155296,0.0391249400308822,0.52756149807621,0.0824995024428309,False,True,True,False,Rpv12+1,0,ABI5,NP_565840.1,NP_565840.1 Basic-leucine zipper (bZIP) transcription factor family protein [Arabidopsis thaliana],47.761
Vitvi13g00717,129.901671466162,1.80675394236402,1.22308652850428,0.80511762618528,2.71902047289692,0.0065475555383557,0.0311641379912927,0.112366717958511,0.959334521891866,0.132550285791343,False,True,True,False,Rpv12+1,0,,NP_188065.1,NP_188065.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],41.595
Vitvi06g01830,3827.88546252116,1.73547185440035,1.20843319224976,0.755856378750314,2.7188155372905,0.0065516133625373,0.0311714072613885,0.124628374700982,1.0,0.132739430542341,False,True,True,False,Rpv12+1,0,LTPG2,NP_001030803.1,NP_001030803.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],48.387
Vitvi01g01006,181.199006888025,1.90313366744452,1.35289816691479,0.802677222107266,2.79498787790834,0.0051901661298635,0.0315248848065383,0.0923696648272271,1.0,0.0805541345275256,False,True,True,False,Rpv12+1,24,,NP_181039.1,NP_181039.1 disease resistance family protein / LRR family protein [Arabidopsis thaliana],35.066
Vitvi09g04545,265.833396631607,-2.33145624683738,-1.56898605499147,1.03812398804924,-2.7941873728786,0.0052030321745583,0.0315692470331514,0.055308957650378,0.713425553834438,0.0686594301099492,False,True,True,False,Rpv12+1,24,,NP_189066.1,NP_189066.1 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],38.926
Vitvi14g03074,748.044537397158,1.68107635715837,1.21189612651723,0.700732249240417,2.71353345323783,0.0066569846435495,0.0315877261289077,0.135811075322894,1.0,0.128308345671385,False,True,True,False,Rpv12+1,0,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],39.884
Vitvi14g04662,31.2183323618922,-3.07688883920487,-2.25868097120326,1.19405006516762,-2.93173555020003,0.0033707363897941,0.0321469685722563,0.0239642773895994,0.602770704071663,0.0359743191016138,False,True,True,False,Rpv12+1,6,,NP_849538.2,NP_849538.2 Leucine-rich repeat receptor-like protein kiNAse family protein [Arabidopsis thaliana],55.333
Vitvi01g01853,97.1310209070806,-2.07914197922829,-1.46410325185892,0.874080282333272,-2.78295726934406,0.0053865899969428,0.032319539981657,0.0743257581972852,0.875016880595312,0.0701495997976147,False,True,True,False,Rpv12+1,24,RPM1,NP_187360.1,NP_187360.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],32.905
Vitvi18g00200,8.48738955567548,3.59709522069506,2.43396204499829,1.40764823113721,2.77821791043253,0.0054657949178672,0.0326754000477017,0.0226273925834715,0.367252757618723,0.0320389270019035,False,True,True,False,Rpv12+1,24,WAK2,NP_173549.1,NP_173549.1 wall-associated kiNAse 2 [Arabidopsis thaliana],49.855
Vitvi12g02729,690.17133025916,-2.09863184890038,-1.3196662472273,0.988207339186428,-2.69645623175665,0.0070081606824852,0.0327926014385008,0.0790692776440966,0.789541019132565,0.125209262338832,False,True,True,False,Rpv12+1,0,RPS2,NP_194339.1,NP_194339.1 NB-ARC domain-containing disease resistance protein [Arabidopsis thaliana],23.263
Vitvi19g01649,41.7631070043999,-1.81778659181426,-1.30861124580788,0.729990808313935,-2.9228244927235,0.0034687197554066,0.0328738173520062,0.0942710813586985,1.0,0.0895725529661165,False,True,True,False,Rpv12+1,6,RPS5,NP_172686.1,NP_172686.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],39.363
Vitvi09g04134,49.6578671026894,-1.52888886967324,-1.11084831513587,0.6099675634558,-2.92193555875178,0.003478635058676,0.0329289860065884,0.156060147046418,1.0,0.124506908907739,False,True,True,False,Rpv12+1,6,RPS5,NP_001323155.1,NP_001323155.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],34.701
Vitvi05g00529,81.0167966746464,4.87831633678218,2.96236425424306,3.79153348605962,2.69378267067393,0.0070646212619643,0.0329628805700289,0.0166985845899419,0.306109512465514,0.0965346629122727,False,True,True,False,Rpv12+1,0,,NP_566713.1,NP_566713.1 BifunctioNAl inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein [Arabidopsis thaliana],44.393
Vitvi15g00938,778.352233474011,2.15292984509091,1.36683601809578,1.03768921139707,2.68919256863864,0.0071625087617839,0.0332997859700527,0.074959531038479,0.765469518237449,0.122149734034514,False,True,True,False,Rpv12+1,0,MYB3,NP_564176.2,NP_564176.2 myb domain protein 3 [Arabidopsis thaliana],71.756
Vitvi05g00424,49.2419893645998,1.41441619441938,1.06509540875922,0.56965739158547,2.68891381323523,0.0071684924661937,0.0333213170560659,0.215398240343953,1.0,0.162534847758353,False,True,True,False,Rpv12+1,0,,NP_683534.2,NP_683534.2 RING zinc finger protein [Arabidopsis thaliana],53.901
Vitvi18g00603,44.8377481743293,1.84821836052452,1.30438980504189,0.789225796487997,2.68761444410912,0.0071964436963309,0.0334008264700094,0.108721294049082,0.939867921688678,0.116115354907008,False,True,True,False,Rpv12+1,0,HAT22,NP_195493.1,NP_195493.1 Homeobox-leucine zipper protein family [Arabidopsis thaliana],54.483
Vitvi01g01028,24.6517000752113,2.38050996218246,1.48821741107242,1.16208190783264,2.68479743711165,0.0072573776028308,0.0336329485747443,0.059807204583184,0.679329858745771,0.110834231170705,False,True,True,False,Rpv12+1,0,MYB105,NP_177115.1,NP_177115.1 myb domain protein 105 [Arabidopsis thaliana],86.614
Vitvi10g02225,6.53269951650972,3.89408517958106,2.29861237648227,2.24479780140532,2.76154904354056,0.0057527875814699,0.0339218944128991,0.0203257167899034,0.339311056481865,0.0651519112263732,False,True,True,False,Rpv12+1,24,CRK25,NP_192429.1,NP_192429.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 25 [Arabidopsis thaliana],43.077
Vitvi10g00290,564.370988148558,-1.39088089474152,-1.00778533684869,0.549457338250586,-2.90548590685958,0.0036668336167714,0.0341695163802634,0.207098224208864,1.0,0.15402687062975,False,True,True,False,Rpv12+1,6,,NP_200274.1,NP_200274.1 zinc finger protein-like protein [Arabidopsis thaliana],64.68
Vitvi03g01384,8.50776791331562,-3.7934359734103,-2.74964229864299,1.46301179517216,-2.90131448182189,0.0037160074030339,0.0345524249047419,0.0164428865465865,0.466012425972,0.0284132234061752,False,True,True,False,Rpv12+1,6,,NP_001319213.1,NP_001319213.1 Disease resistance protein (CC-NBS-LRR class) family [Arabidopsis thaliana],32.6
Vitvi04g04434,1325.25118593985,1.9620795279961,1.20763213950011,0.953205383219891,2.6699433167215,0.0075864052759793,0.0347912658933411,0.0952660040263218,0.875308538053136,0.14260514421453,False,True,True,False,Rpv12+1,0,HCHIB,NP_566426.2,NP_566426.2 basic chitiNAse [Arabidopsis thaliana],65.677
Vitvi10g04208,53.6181906301072,1.80044645668687,1.2253208380655,0.784424060936408,2.65879557146372,0.0078420530200043,0.0356950480705788,0.118610002552716,0.986998688170291,0.131042319775551,False,True,True,False,Rpv12+1,0,CRK25,NP_192429.1,NP_192429.1 cysteine-rich RLK (RECEPTOR-like protein kiNAse) 25 [Arabidopsis thaliana],49.627
