# Program:featureCounts v2.1.1; Command:"featureCounts" "-T" "32" "-p" "-B" "-C" "-t" "gene" "-g" "gene_id" "-a" "/scratch/USERNAME/Athal/TAIR10ref/Arabidopsis_thaliana.TAIR10.63.gff3" "-o" "/scratch/USERNAME/Athal/froussios2019_samples_from1_to14_perGene.counts.tsv" "/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam" "/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/USERNAME/Athal/ERR1811888_Sample_1/ERR1811888_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811889_Sample_2/ERR1811889_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811890_Sample_3/ERR1811890_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811891_Sample_4/ERR1811891_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811892_Sample_5/ERR1811892_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811893_Sample_6/ERR1811893_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811894_Sample_7/ERR1811894_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811900_Sample_8/ERR1811900_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811901_Sample_9/ERR1811901_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811895_Sample_10/ERR1811895_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811896_Sample_11/ERR1811896_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811897_Sample_12/ERR1811897_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811898_Sample_13/ERR1811898_Aligned.sortedByCoord.out.bam	/scratch/USERNAME/Athal/ERR1811899_Sample_14/ERR1811899_Aligned.sortedByCoord.out.bam
AT5G16360	5	5354876	5356353	-	1478	294	279	265	104	471	413	301	297	285	367	213	335	154	338
AT5G16370	5	5356551	5358789	-	2239	3706	4873	6885	3981	10364	7774	9079	4954	6074	10481	10014	15495	5270	12852
AT5G16380	5	5359307	5360710	-	1404	1357	1544	1249	328	1227	1291	810	691	627	773	664	784	284	687
AT5G16390	5	5360789	5363297	-	2509	2162	2988	1956	427	1516	1305	848	3230	2579	3030	2799	3023	1712	3410
AT5G16400	5	5363420	5365391	-	1972	4227	4294	4196	1569	4412	4235	2561	8505	7562	9206	8570	9653	3137	9693
AT5G16410	5	5365597	5367612	-	2016	287	351	387	150	470	443	318	516	422	657	524	712	301	684
AT5G16420	5	5367971	5370242	+	2272	761	652	568	208	908	696	437	271	244	320	310	385	120	332
AT5G16430	5	5370350	5370607	+	258	6	1	0	0	8	3	2	5	0	0	2	2	0	0
AT5G16440	5	5371627	5373809	+	2183	1621	1647	1531	514	1731	1801	1231	1442	1216	1681	1505	1947	725	1961
AT5G16450	5	5373820	5375459	+	1640	1059	960	965	391	1328	1277	762	719	587	823	661	880	210	779
AT5G16453	5	5375455	5375999	-	545	7	7	2	6	11	10	5	0	4	10	4	2	4	4
AT5G16460	5	5376961	5378533	-	1573	17	15	7	4	10	32	6	54	42	56	40	65	20	34
AT5G16470	5	5379359	5380512	+	1154	4723	5023	4600	2334	5935	5481	4093	6077	5144	6712	6066	7443	3026	7138
AT5G16480	5	5381069	5382939	-	1871	722	992	1005	276	1447	1285	833	1054	1140	1340	1176	1850	652	1682
AT5G16486	5	5383597	5384226	-	630	21	20	17	0	4	11	8	1	5	10	7	5	4	4
AT5G16490	5	5384250	5385230	-	981	127	132	130	30	110	144	100	114	122	122	88	128	38	152
AT5G16500	5	5386524	5389311	-	2788	9	8	2	0	4	10	2	0	0	0	0	0	0	0
AT5G16510	5	5392576	5394573	+	1998	1498	1459	1177	406	1695	1546	983	1050	932	1113	888	1247	422	1261
AT5G16520	5	5394544	5397466	-	2923	1108	1050	1102	390	1305	1149	845	1263	1032	1217	1080	1392	496	1343
AT5G16530	5	5400600	5402845	+	2246	61	121	76	38	88	110	40	60	54	84	60	36	12	34
AT5G16540	5	5403069	5405173	+	2105	1828	1880	1713	412	1661	1546	944	2692	2158	2528	2254	2490	1068	2529
AT5G16550	5	5405346	5406887	+	1542	2528	2582	2406	885	2678	2759	2043	2302	1955	2674	2178	2728	1054	2760
AT5G16560	5	5406863	5411766	-	4904	1562	1544	1401	377	1083	1005	789	957	781	961	777	993	531	1151
AT5G16570	5	5421589	5424749	-	3161	124	117	80	54	121	134	59	68	78	64	92	78	26	88
AT5G16580	5	5425641	5427472	-	1832	2	6	0	0	0	4	1	2	0	0	2	2	0	0
AT5G16590	5	5431584	5434186	+	2603	2660	2723	2678	968	3417	3141	2392	2882	2302	2920	3198	4167	1580	4376
AT5G16600	5	5438165	5440433	+	2269	380	308	340	102	357	406	208	181	198	166	134	197	42	140
AT5G16610	5	5444760	5448355	-	3596	2169	1994	1983	678	2252	2186	1594	1929	1650	1969	1782	2382	868	2202
AT5G16620	5	5450620	5454577	+	3958	5394	5020	4308	1014	4285	3753	2680	3362	2778	3606	2932	4010	1176	3260
AT5G16630	5	5454654	5459647	+	4994	2509	2119	2133	762	2516	2319	1783	1901	1529	1856	1654	2346	830	2192
AT5G16640	5	5460921	5463017	+	2097	312	315	255	74	307	311	190	233	183	245	216	261	89	278
AT5G16650	5	5463177	5465398	-	2222	2546	2865	3086	1010	4237	3595	2827	3097	3300	4815	4224	5049	2077	4686
AT5G16660	5	5465475	5467319	-	1845	6784	6961	6663	2190	7878	7246	5002	6325	5555	7030	5979	7462	2938	6973
AT5G16680	5	5467228	5473592	-	6365	6701	5126	5906	2434	6985	6921	5269	3140	3152	3709	2700	4673	915	3330
AT5G16690	5	5474366	5480067	+	5702	509	473	337	92	438	428	275	312	286	254	209	315	163	298
AT5G16700	5	5480763	5483045	+	2283	0	6	1	2	2	6	6	0	0	0	0	0	0	0
AT5G16710	5	5483260	5485185	+	1926	7460	6442	6594	2493	7419	7413	4674	5443	5441	7012	6028	7669	1275	6003
AT5G16715	5	5485203	5493548	+	8346	7482	6944	6933	1942	7445	6752	4819	4078	3793	4976	4122	5658	1547	3967
AT5G16720	5	5494228	5496846	+	2619	1104	1100	926	464	1412	1515	952	798	650	692	550	1080	282	874
AT5G16730	5	5497524	5500985	+	3462	8277	6590	6945	3404	9809	9902	7485	4096	4089	4423	3685	6930	1342	5527
AT5G16740	5	5501044	5502856	-	1813	15	7	8	5	31	22	18	8	2	2	14	4	0	5
AT5G16750	5	5504242	5509361	-	5120	2694	2596	2228	748	2796	2810	1761	1610	1423	1812	1310	2126	624	1684
AT5G16760	5	5509625	5511322	+	1698	2460	2506	2300	782	2933	3138	2089	2158	2064	2501	2089	3013	883	2807
AT5G16770	5	5514717	5517153	+	2437	25	30	20	5	20	32	19	8	26	30	21	5	13	24
AT5G16780	5	5515707	5522261	-	6555	5888	4371	4750	2282	6090	5895	4358	2673	2705	2839	2450	4264	837	3185
AT5G16790	5	5522417	5524011	-	1595	144	176	158	69	192	157	113	99	96	115	65	134	34	109
AT5G16800	5	5524273	5526597	-	2325	1128	1400	1421	499	1697	1425	1059	1468	1361	1652	1494	1822	554	1725
AT5G16810	5	5526689	5529978	-	3290	1401	1788	1814	683	2168	1918	1410	2368	2377	3153	2893	3495	1155	3260
AT5G16820	5	5530195	5532889	+	2695	1977	1960	2135	832	2465	2208	1684	1420	1484	2024	1698	2300	641	1937
AT5G16830	5	5532846	5535295	-	2450	1764	1578	1725	569	2038	1767	1279	2095	1806	2509	2076	2442	1069	2604
AT5G16840	5	5535845	5538250	+	2406	2297	2340	2256	965	2634	2543	1995	2499	2262	2883	2475	2971	1024	2769
AT5G16850	5	5538180	5543657	-	5478	42	45	40	5	44	40	22	19	16	35	16	24	8	24
AT5G16860	5	5543834	5546537	+	2704	276	222	151	42	197	204	99	75	54	78	40	58	22	59
AT5G16870	5	5546811	5548777	-	1967	572	563	489	181	552	540	333	534	482	585	476	650	256	524
AT5G16880	5	5548914	5551509	+	2596	6199	6561	6075	2179	8423	7603	5586	7035	6249	7670	6548	8995	3136	8236
AT5G16890	5	5551627	5554919	+	3293	872	800	762	258	887	797	549	588	552	626	515	676	204	599
AT5G16900	5	5555057	5559997	+	4941	73	41	47	10	107	79	51	28	22	55	28	30	12	45
AT5G16910	5	5560607	5565660	+	5054	3848	3424	3457	1218	4286	4006	3364	2102	1705	2564	2065	2874	1042	2546
AT5G16920	5	5567000	5568128	+	1129	4	7	2	0	1	6	2	0	0	0	0	2	0	0
AT5G16930	5	5568388	5571859	+	3472	778	696	660	230	710	660	487	347	283	350	303	428	133	296
AT5G16940	5	5571550	5572405	-	856	208	296	257	106	296	267	194	325	241	301	286	289	125	283
AT5G16950	5	5572523	5573191	+	669	426	287	310	197	404	446	303	100	97	100	102	174	19	130
AT5G16960	5	5573700	5575910	-	2211	103	98	136	36	82	49	16	43	50	151	54	95	12	16
AT5G16970	5	5575973	5578086	-	2114	10769	9093	11848	4001	13477	10085	7004	6670	7376	15102	7556	11426	2539	5479
AT5G16980	5	5578846	5581311	-	2466	1350	974	1427	430	1021	955	553	885	1019	2073	869	1385	246	554
AT5G16990	5	5581524	5584466	-	2943	1635	1681	1432	497	1604	1781	969	1707	1472	1798	1402	2079	593	1579
AT5G17000	5	5584708	5587237	-	2530	2003	1334	1566	643	2037	1717	999	1297	1198	2367	1227	1665	434	1027
AT5G17010	5	5587344	5592534	-	5191	1796	1836	1524	606	1841	1842	1245	1422	1368	1744	1227	1664	462	1240
AT5G17020	5	5594632	5602969	+	8338	9201	7951	8105	2612	9111	8420	6282	6633	5767	7192	5686	7633	2652	6837
AT5G17030	5	5603133	5604893	-	1761	14	12	6	5	10	18	3	1	0	5	2	3	0	1
AT5G17040	5	5605201	5607128	-	1928	18	21	13	12	14	30	18	6	3	20	4	9	2	7
AT5G17050	5	5607788	5609589	-	1802	938	829	704	327	893	823	457	1109	1073	1496	1077	1271	384	960
AT5G17060	5	5610741	5613074	+	2334	974	754	845	202	915	820	545	662	573	726	525	631	178	586
AT5G17070	5	5613307	5616233	-	2927	1063	1071	988	406	1167	1244	768	984	974	1149	1012	1385	536	1325
AT5G17080	5	5619594	5620949	+	1356	3	6	4	2	2	9	14	0	0	0	0	0	0	0
AT5G17090	5	5621249	5622542	-	1294	6	4	2	2	2	8	4	6	0	4	0	12	2	0
AT5G17100	5	5623021	5624800	-	1780	4	2	1	0	4	4	5	0	0	0	2	0	2	0
AT5G17110	5	5626563	5627474	-	912	2	2	1	0	1	1	4	0	0	0	0	0	0	0
AT5G17120	5	5628529	5629324	-	796	4	4	0	0	4	1	0	0	0	0	0	0	1	0
AT5G17130	5	5636969	5637727	+	759	0	8	2	0	2	2	2	0	0	0	0	0	0	0
AT5G17140	5	5637830	5638273	+	444	2	0	0	0	0	4	1	0	0	0	0	0	0	0
AT5G17150	5	5638475	5639629	-	1155	31	27	31	4	28	35	21	20	13	26	27	35	10	22
AT5G17160	5	5639646	5642623	-	2978	668	767	567	258	739	788	391	485	530	480	444	607	230	594
AT5G17165	5	5643118	5647807	-	4690	93	86	90	26	88	84	51	104	96	139	98	110	41	100
AT5G17167	5	5645309	5646067	+	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17170	5	5649057	5651205	+	2149	10542	7554	9177	2996	11451	7794	6062	4884	5636	7770	5310	6159	1320	3468
AT5G17180	5	5651396	5651807	+	412	16	4	2	0	0	6	0	2	0	2	0	2	0	0
AT5G17190	5	5652171	5653173	+	1003	2096	2075	1883	802	2220	2400	1458	1239	1266	1552	1018	1503	366	1249
AT5G17200	5	5653524	5655336	-	1813	17	11	14	0	21	11	10	8	16	4	5	1	4	8
AT5G17210	5	5656348	5658193	+	1846	310	265	230	58	338	375	150	262	193	238	228	276	94	322
AT5G17220	5	5658416	5659661	+	1246	29	24	10	6	41	32	11	51	56	85	77	52	32	61
AT5G17230	5	5659554	5662997	-	3444	17010	16310	14393	5066	17139	17180	10322	17971	16703	19501	15892	21078	5901	17316
AT5G17240	5	5666823	5668907	+	2085	717	687	663	219	745	613	461	364	279	423	340	530	173	407
AT5G17250	5	5668993	5673656	-	4664	872	899	727	238	850	845	571	674	580	686	527	749	241	704
AT5G17260	5	5675184	5678175	-	2992	49	42	40	19	32	55	26	26	30	42	42	40	26	30
AT5G17270	5	5679922	5685794	+	5873	2365	1999	1823	642	2240	2189	1482	887	816	1091	873	1405	305	1028
AT5G17290	5	5686135	5689947	-	3813	1310	1311	1061	392	1516	1465	939	1855	1695	2082	1847	2241	803	2122
AT5G17280	5	5686299	5686895	+	597	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17300	5	5690225	5692992	-	2768	265	455	534	187	653	567	420	3229	4719	6424	4519	5990	2100	3721
AT5G17305	5	5692700	5692924	+	225	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17310	5	5696478	5700993	-	4516	2205	2228	1826	628	2300	1893	1295	4796	4608	5853	4414	5365	1640	3987
AT5G17320	5	5703139	5707637	-	4499	12	10	12	2	9	6	2	0	0	2	0	0	0	0
AT5G17330	5	5710910	5715075	+	4166	3120	2620	2455	1160	4108	3777	2547	2733	2605	3344	2478	2900	901	3036
AT5G17340	5	5715624	5716268	-	645	4	0	0	0	3	0	0	0	0	0	0	0	0	0
AT5G17345	5	5715784	5716607	+	824	0	5	0	0	1	4	0	0	0	0	0	0	0	0
AT5G17350	5	5718498	5719608	+	1111	246	107	167	73	607	380	250	591	235	602	435	389	111	313
AT5G17360	5	5720283	5721659	+	1377	409	395	298	91	431	442	251	426	252	428	293	406	156	382
AT5G17370	5	5721801	5724751	-	2951	377	417	350	147	555	467	308	269	271	376	322	396	126	339
AT5G17380	5	5724759	5726912	-	2154	3508	2898	3067	1316	4319	3812	2803	2510	2190	3967	2446	3769	857	2634
AT5G17390	5	5727473	5728688	+	1216	82	26	60	22	98	99	62	31	37	70	44	44	11	17
AT5G17400	5	5728789	5730430	-	1642	1012	1016	899	332	1268	1137	716	1197	1008	1276	972	1370	537	1271
AT5G17410	5	5730569	5736695	+	6127	2109	1961	1870	624	2194	2302	1532	1797	1543	1933	1514	2115	668	1961
AT5G17420	5	5736630	5741500	-	4871	963	887	913	345	1219	1157	787	589	511	539	550	739	187	633
AT5G17430	5	5742393	5745748	-	3356	28	37	17	4	12	32	27	20	14	16	4	14	6	40
AT5G17440	5	5749723	5753772	+	4050	2305	2273	2191	950	2710	2517	1806	1653	1595	1961	1717	2232	730	2192
AT5G17450	5	5755222	5757003	+	1782	416	301	306	100	302	320	186	280	228	293	228	302	92	236
AT5G17460	5	5757073	5759817	-	2745	852	1000	846	302	952	1066	498	494	558	842	640	690	262	790
AT5G17470	5	5760953	5761406	-	454	6	11	0	0	0	0	4	0	2	0	0	0	0	0
AT5G17480	5	5762600	5763202	+	603	5	4	0	2	2	4	0	0	0	0	0	0	0	0
AT5G17490	5	5763989	5766246	-	2258	436	547	672	428	1026	1166	708	704	725	1170	1448	1470	600	1378
AT5G17500	5	5767379	5769924	+	2546	9	6	4	4	4	2	2	0	0	0	0	2	0	0
AT5G17510	5	5769318	5772481	-	3164	2581	2421	2111	842	2388	2160	1414	1857	1569	1977	1614	2014	771	1694
AT5G17520	5	5772568	5775417	-	2850	1308	1376	1266	494	1303	1402	875	1057	947	1224	1090	1151	445	1241
AT5G17522	5	5775535	5776346	+	812	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17523	5	5775586	5777350	-	1765	12	13	12	6	14	14	7	17	16	23	16	13	12	24
AT5G17530	5	5777469	5782150	+	4682	2512	2580	2374	814	2675	2509	1756	2397	2259	2736	2539	3018	1049	2844
AT5G17540	5	5781987	5783729	-	1743	165	131	103	47	102	83	71	92	73	101	90	92	56	123
AT5G17550	5	5786414	5788304	-	1891	1483	1480	1480	496	1697	1663	1142	1354	1426	1757	1350	1876	582	1616
AT5G17560	5	5788358	5789964	+	1607	2552	2797	2395	716	3098	2739	1668	3745	3203	4338	3612	4317	1438	3579
AT5G17570	5	5792926	5795107	+	2182	429	426	352	104	474	481	277	527	440	594	518	598	199	495
AT5G17580	5	5794968	5797944	+	2977	374	355	332	111	338	385	270	384	303	358	298	406	133	323
AT5G17590	5	5797184	5798027	-	844	0	0	0	0	0	0	0	0	2	0	0	0	0	2
AT5G17600	5	5799432	5801418	-	1987	824	746	692	270	658	531	375	1060	830	1190	828	1179	410	855
AT5G17610	5	5803892	5805589	+	1698	1237	1244	937	262	1164	1084	696	1053	866	1221	907	1296	442	1224
AT5G17620	5	5805708	5808619	-	2912	868	1097	830	248	1033	1007	645	904	826	970	771	1192	491	1084
AT5G17630	5	5809334	5810962	+	1629	1558	1698	1285	344	845	820	516	1165	1052	1206	976	1145	471	914
AT5G17640	5	5810935	5813316	-	2382	1308	1247	1206	476	1947	1878	1675	1213	1034	1371	1444	1904	590	2069
AT5G17650	5	5816678	5818472	-	1795	507	384	388	202	619	581	447	596	462	754	653	811	292	770
AT5G17660	5	5818548	5820975	-	2428	826	752	780	240	841	800	528	790	726	1007	770	986	326	812
AT5G17670	5	5820969	5822736	+	1768	1791	1830	1706	652	1881	1679	1218	2963	3108	4365	3688	4113	1462	3499
AT5G17680	5	5822881	5827153	+	4273	156	148	198	56	222	196	152	144	106	147	88	154	65	141
AT5G17690	5	5827142	5829763	-	2622	1560	1297	1331	794	1941	1916	1474	723	715	875	823	1085	282	858
AT5G17700	5	5830570	5834000	-	3431	1145	1022	1072	330	1340	1192	627	480	521	580	456	464	126	399
AT5G17710	5	5839163	5841858	-	2696	7066	6346	6116	2440	7059	7030	4632	4395	3715	5546	4858	6468	2180	5020
AT5G17720	5	5845934	5847653	+	1720	0	7	0	0	4	4	10	0	0	0	0	0	0	0
AT5G17730	5	5852498	5853999	-	1502	12	6	2	2	2	0	4	2	0	0	0	0	0	0
AT5G17740	5	5856235	5857934	-	1700	9	6	1	2	2	3	8	0	0	0	0	0	0	0
AT5G17750	5	5858695	5860041	-	1347	4	2	0	0	4	2	4	0	0	0	0	0	0	0
AT5G17760	5	5860350	5862475	-	2126	1116	760	828	330	1022	752	498	234	220	314	182	316	64	226
AT5G17770	5	5864182	5866809	-	2628	7648	7955	6734	2594	8102	7322	4994	7694	6614	8204	6819	8532	2974	7289
AT5G17780	5	5867169	5869065	-	1897	60	71	52	22	73	68	44	156	130	192	132	155	42	77
AT5G17790	5	5869696	5872782	-	3087	1818	1680	1288	456	1514	1165	849	1141	941	1279	1018	1201	504	1079
AT5G17800	5	5877113	5879331	+	2219	125	125	90	42	161	141	76	216	116	168	128	142	66	152
AT5G17810	5	5880424	5884770	-	4347	22	17	4	6	21	25	14	12	8	10	14	17	8	12
AT5G17820	5	5887871	5890260	-	2390	1064	630	626	240	1220	1261	612	554	522	812	628	449	256	726
AT5G17830	5	5893382	5895573	+	2192	65	76	54	32	44	38	26	21	24	20	24	35	18	25
AT5G17840	5	5895653	5897291	-	1639	1419	1460	1335	462	1418	1501	1045	961	882	1103	923	1162	511	1124
AT5G17847	5	5898659	5898787	+	129	6	7	5	0	7	2	3	0	0	1	2	2	0	4
AT5G17850	5	5898852	5901157	+	2306	781	689	837	312	1276	1233	845	264	253	375	298	408	104	462
AT5G17860	5	5902394	5904532	-	2139	1158	966	1098	444	1123	627	542	1590	1152	2006	990	1416	398	782
AT5G17870	5	5907589	5908464	+	876	7469	7157	6067	2508	7759	7269	4310	7294	6697	9159	8104	9123	3032	7531
AT5G17880	5	5908834	5913317	-	4484	2717	2453	2301	764	3111	2699	2183	1829	1596	1986	1930	2611	799	2324
AT5G17890	5	5916862	5923494	+	6633	5720	4810	4831	1384	5390	4983	3564	3737	3142	3626	2920	3967	1382	3412
AT5G17900	5	5924372	5927041	+	2670	2416	1856	1964	924	2717	2917	1915	1123	1160	1262	976	1977	326	1474
AT5G17910	5	5927267	5932957	+	5691	7475	6118	6012	2316	7265	6952	5525	3227	3001	3292	2638	4827	1236	3541
AT5G17920	5	5935038	5939865	+	4828	47795	50120	41552	19188	42068	37434	27430	44288	40810	49311	39070	51115	16542	39937
AT5G17930	5	5939994	5944481	-	4488	2853	2627	2303	754	2938	2855	1779	1669	1439	1799	1608	2230	740	1964
AT5G17950	5	5944553	5944959	-	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G17960	5	5945628	5947464	-	1837	10	12	6	10	10	10	15	4	4	0	0	12	2	6
AT5G17970	5	5948999	5951750	-	2752	8	5	2	2	2	6	7	0	0	0	0	0	0	0
AT5G17980	5	5953170	5956855	+	3686	414	319	332	172	458	442	426	252	196	276	236	232	98	288
AT5G17990	5	5957080	5960201	+	3122	2480	1939	2037	950	2922	2895	1866	1232	1366	1609	1523	1895	436	1589
AT5G18000	5	5959900	5961642	-	1743	23	22	18	6	29	27	10	13	14	10	10	10	5	10
AT5G18010	5	5962773	5963405	-	633	438	728	1008	301	1326	1110	782	884	997	1479	1357	2228	771	1664
AT5G18020	5	5966183	5966785	-	603	1051	1266	1297	349	1432	1401	851	2063	1830	2290	1781	3127	887	2142
AT5G18030	5	5968352	5969190	+	839	1502	1726	1741	549	1943	1951	1071	2774	2638	3898	3181	4524	1546	3231
AT5G18037	5	5971101	5971566	-	466	2	2	2	0	4	2	6	1	0	2	0	4	0	2
AT5G18040	5	5972379	5974227	+	1849	740	630	559	254	662	658	509	641	610	768	657	873	190	769
AT5G18050	5	5974341	5975087	-	747	484	789	1029	411	1554	1464	929	1196	1089	1643	1586	2905	885	2203
AT5G18060	5	5975780	5976589	+	810	391	679	701	210	1200	1123	722	1160	1150	1565	1504	2786	709	2007
AT5G18065	5	5978546	5980599	+	2054	368	317	247	97	349	309	200	284	234	342	254	349	112	284
AT5G18070	5	5980769	5983135	+	2367	755	690	661	228	807	930	592	555	571	849	651	1026	365	822
AT5G18080	5	5983683	5984308	+	626	786	1101	1334	508	1848	1599	910	1804	1897	2522	2073	3375	907	2047
AT5G18090	5	5985312	5987165	+	1854	31	22	16	2	18	32	18	18	20	24	12	12	10	10
AT5G18100	5	5987187	5988885	+	1699	2117	2060	2128	991	2268	2093	1633	2049	1726	2399	2209	2559	921	2405
AT5G18110	5	5988744	5990681	-	1938	3326	3719	3563	1535	4419	4171	3394	3890	3446	4309	4383	5318	2134	5319
AT5G18120	5	5990909	5994106	+	3198	1746	1900	1677	534	1995	1687	1099	2072	1698	2121	1615	2168	742	2073
AT5G18130	5	5995323	5997498	+	2176	6362	7303	8621	2993	10934	8706	6020	4485	4989	6617	5186	7111	2860	6226
AT5G18140	5	5998127	6000519	+	2393	1689	1841	1704	685	1994	1561	1385	2953	2586	3685	3289	3510	1445	3723
AT5G18150	5	5999806	6000554	-	749	0	0	1	0	0	0	0	0	0	0	0	0	0	0
AT5G18160	5	6002770	6003909	+	1140	4	8	8	0	0	4	1	0	2	0	2	0	0	0
AT5G18170	5	6006035	6008726	+	2692	3500	4225	5284	2278	8240	6628	6420	3939	4589	5842	5818	10256	2892	9185
AT5G18180	5	6008561	6009761	-	1201	50	38	44	30	72	30	40	44	31	37	34	35	4	32
AT5G18190	5	6009812	6014864	-	5053	5730	5019	5450	2076	6563	5930	4252	3969	3745	4425	3720	5508	1325	4420
AT5G18200	5	6015035	6016799	+	1765	1356	1481	1117	398	1058	1152	782	1282	948	1297	994	1133	502	1087
AT5G18210	5	6017797	6018919	+	1123	415	409	354	243	525	425	408	344	341	432	414	423	262	506
AT5G18220	5	6018914	6020590	-	1677	114	82	67	28	128	108	74	65	36	41	63	75	41	102
AT5G18230	5	6021379	6027299	-	5921	7913	8318	7201	2309	6724	5476	4017	8661	7616	9226	7946	9430	3956	9067
AT5G18240	5	6028285	6030802	-	2518	1577	1588	1537	491	1691	1660	1200	1621	1517	1656	1385	2114	602	1795
AT5G18250	5	6033484	6035546	+	2063	636	624	552	158	655	644	460	412	389	491	371	561	200	483
AT5G18260	5	6036202	6038106	-	1905	1691	1574	1436	566	1867	1752	1436	1406	1264	1565	1439	1937	589	1767
AT5G18270	5	6040919	6043014	-	2096	438	312	316	112	529	560	308	261	284	376	243	296	87	284
AT5G18280	5	6050514	6054386	-	3873	2582	2324	2232	1022	2592	2538	2133	1669	1516	1896	1592	2494	494	1920
AT5G18290	5	6055028	6058368	-	3341	331	224	240	66	367	279	188	220	166	239	186	290	112	268
AT5G18300	5	6057773	6058216	+	444	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AT5G18310	5	6061298	6063372	+	2075	1468	1312	1372	678	2184	1781	1236	1054	1108	1394	1020	1495	600	1438
AT5G18320	5	6064170	6066284	-	2115	32	30	24	10	31	51	23	24	16	24	18	14	4	28
AT5G18330	5	6068474	6070042	-	1569	4	6	2	2	2	0	2	0	0	0	0	0	0	0
AT5G18340	5	6070346	6072334	-	1989	280	186	162	66	232	191	174	153	124	144	88	158	28	138
AT5G18350	5	6074069	6078615	-	4547	18	22	6	4	10	10	11	0	2	2	10	8	4	6
AT5G18360	5	6079768	6083077	-	3310	260	236	253	83	310	229	172	176	130	204	170	192	65	197
AT5G18370	5	6083401	6089041	-	5641	1365	1269	1286	377	1368	1261	872	1060	891	1064	806	1035	334	962
AT5G18380	5	6089712	6090804	-	1093	17138	18343	14891	7301	19454	19000	12646	18003	17561	22200	18903	25996	7606	20707
AT5G18390	5	6090891	6092657	+	1767	608	494	467	197	511	493	372	395	352	434	377	519	160	459
AT5G18400	5	6092682	6095080	-	2399	1816	1628	1582	513	2783	2351	1697	1340	1067	1379	1307	1661	533	1607
AT5G18403	5	6095343	6095785	+	443	2	2	0	0	3	0	0	2	0	0	0	0	0	2
AT5G18404	5	6096149	6096592	+	444	57	26	39	7	40	29	29	54	77	125	39	61	26	32
AT5G18407	5	6096747	6097158	+	412	3	2	1	0	0	0	1	2	0	0	2	0	0	0
AT5G18410	5	6096945	6105104	-	8160	4952	4908	4634	1600	5222	4990	3431	4279	3846	4236	3470	5085	1624	4269
AT5G18420	5	6105283	6109501	-	4219	2565	2353	2220	745	2758	2516	1704	2164	1956	2482	2316	2736	1131	2853
AT5G18430	5	6110151	6112039	-	1889	142	151	136	72	171	249	127	169	181	214	226	237	132	322
AT5G18440	5	6112738	6115932	+	3195	1201	1126	1084	332	1040	959	605	610	576	730	586	802	330	704
